stage,elapsed_us
scheduler.enqueue_microbatch,6.839
scheduler.build_microbatch,15.121
scheduler.decode_pop,75140
scheduler.adapter_pop,74961.2
scheduler.enqueue_microbatch,8.71
scheduler.build_microbatch,21.833
scheduler.decode_pop,77365.4
scheduler.adapter_pop,77892.8
scheduler.enqueue_microbatch,6.636
scheduler.build_microbatch,17.853
scheduler.decode_pop,82637.2
scheduler.adapter_pop,84465.7
scheduler.enqueue_microbatch,12.244
scheduler.build_microbatch,24.663
scheduler.decode_pop,79647.2
scheduler.adapter_pop,76989.1
scheduler.enqueue_microbatch,6.16
scheduler.build_microbatch,17.361
scheduler.decode_pop,86263.2
scheduler.adapter_pop,86345.5
scheduler.enqueue_microbatch,11.197
scheduler.build_microbatch,23.48
scheduler.decode_pop,76548.7
scheduler.adapter_pop,75966.8
scheduler.enqueue_microbatch,8.918
scheduler.build_microbatch,19.607
scheduler.decode_pop,86349.3
scheduler.adapter_pop,85765.1
scheduler.enqueue_microbatch,10.466
scheduler.build_microbatch,22.322
scheduler.decode_pop,77488.5
scheduler.adapter_pop,78671
scheduler.enqueue_microbatch,9.312
scheduler.build_microbatch,20.137
scheduler.decode_pop,76868.7
scheduler.adapter_pop,78517
scheduler.enqueue_microbatch,6.499
scheduler.build_microbatch,16.997
scheduler.decode_pop,86558.2
scheduler.adapter_pop,85897
scheduler.enqueue_microbatch,5.887
scheduler.build_microbatch,17.57
scheduler.decode_pop,76718.2
scheduler.adapter_pop,76871
scheduler.enqueue_microbatch,6.344
scheduler.build_microbatch,17.95
scheduler.decode_pop,83498.8
scheduler.adapter_pop,82225.2
scheduler.enqueue_microbatch,7.004
scheduler.build_microbatch,12.256
scheduler.decode_pop,76873.7
scheduler.adapter_pop,76208.8
scheduler.enqueue_microbatch,10.029
scheduler.build_microbatch,23.6
scheduler.decode_pop,79238.3
scheduler.adapter_pop,78908.8
scheduler.enqueue_microbatch,11.296
scheduler.build_microbatch,24.679
scheduler.decode_pop,80066.8
scheduler.adapter_pop,80102.4
scheduler.enqueue_microbatch,11.737
scheduler.build_microbatch,24.759
scheduler.decode_pop,79403.8
scheduler.adapter_pop,80955.4
scheduler.enqueue_microbatch,10.905
scheduler.build_microbatch,23.674
scheduler.decode_pop,85079.5
scheduler.adapter_pop,85711.1
scheduler.enqueue_microbatch,6.645
scheduler.build_microbatch,15.493
scheduler.decode_pop,78928.8
scheduler.adapter_pop,79940.6
scheduler.enqueue_microbatch,10.714
scheduler.build_microbatch,23.042
scheduler.decode_pop,79446.5
scheduler.adapter_pop,78464.4
scheduler.enqueue_microbatch,7.434
scheduler.build_microbatch,15.414
scheduler.decode_pop,81156.2
scheduler.adapter_pop,80865.5
scheduler.enqueue_microbatch,7.365
scheduler.build_microbatch,15.673
scheduler.decode_pop,77287.3
scheduler.adapter_pop,77110.2
scheduler.enqueue_microbatch,4.618
scheduler.build_microbatch,8.48
scheduler.decode_pop,82500.5
scheduler.adapter_pop,81757.3
scheduler.enqueue_microbatch,11.232
scheduler.build_microbatch,22.944
scheduler.decode_pop,77251.9
scheduler.adapter_pop,77507.5
scheduler.enqueue_microbatch,6.719
scheduler.build_microbatch,15.569
scheduler.decode_pop,82102.1
scheduler.adapter_pop,81429.9
scheduler.enqueue_microbatch,8.798
scheduler.build_microbatch,17.805
scheduler.decode_pop,81384.8
scheduler.adapter_pop,81577.2
scheduler.enqueue_microbatch,6.712
scheduler.build_microbatch,13.498
scheduler.decode_pop,72566.9
scheduler.adapter_pop,71922.2
scheduler.enqueue_microbatch,3.405
scheduler.build_microbatch,8.145
scheduler.decode_pop,80899.1
scheduler.adapter_pop,81093.4
scheduler.enqueue_microbatch,4.25
scheduler.build_microbatch,12.687
scheduler.decode_pop,75620.6
scheduler.adapter_pop,76315.2
scheduler.enqueue_microbatch,9.597
scheduler.build_microbatch,20.213
scheduler.decode_pop,80387.9
scheduler.adapter_pop,80423.7
scheduler.enqueue_microbatch,15.62
scheduler.build_microbatch,31.327
scheduler.decode_pop,86885.2
scheduler.adapter_pop,88517.8
scheduler.enqueue_microbatch,7.194
scheduler.build_microbatch,14.926
scheduler.decode_pop,81963
scheduler.adapter_pop,82597.6
scheduler.enqueue_microbatch,6.302
scheduler.build_microbatch,13.026
scheduler.decode_pop,83563.3
scheduler.adapter_pop,83841.3
scheduler.enqueue_microbatch,6.858
scheduler.build_microbatch,14.917
scheduler.decode_pop,79940.5
scheduler.adapter_pop,79870.2
scheduler.enqueue_microbatch,5.166
scheduler.build_microbatch,11.99
scheduler.decode_pop,77665.7
scheduler.adapter_pop,77976.3
scheduler.enqueue_microbatch,7.119
scheduler.build_microbatch,37.407
scheduler.decode_pop,80463.7
scheduler.adapter_pop,79054.9
scheduler.enqueue_microbatch,7.033
scheduler.build_microbatch,19.31
scheduler.decode_pop,76472.6
scheduler.adapter_pop,76497.2
scheduler.enqueue_microbatch,4.889
scheduler.build_microbatch,10.857
scheduler.decode_pop,75492.1
scheduler.adapter_pop,74864.9
scheduler.enqueue_microbatch,5.945
scheduler.build_microbatch,15.4
scheduler.decode_pop,80969.6
scheduler.adapter_pop,80328.5
scheduler.enqueue_microbatch,8.326
scheduler.build_microbatch,16.788
scheduler.decode_pop,76000.5
scheduler.adapter_pop,77447.7
scheduler.enqueue_microbatch,6.623
scheduler.build_microbatch,16.852
scheduler.decode_pop,86123.6
scheduler.adapter_pop,84792.8
scheduler.enqueue_microbatch,13.133
scheduler.build_microbatch,26.113
scheduler.decode_pop,84089.7
scheduler.adapter_pop,84543.4
scheduler.enqueue_microbatch,5.307
scheduler.build_microbatch,10.468
scheduler.decode_pop,79506.7
scheduler.adapter_pop,79225
scheduler.enqueue_microbatch,11.159
scheduler.build_microbatch,23.542
scheduler.decode_pop,80769.9
scheduler.adapter_pop,79923.7
scheduler.enqueue_microbatch,7.098
scheduler.build_microbatch,14.701
scheduler.decode_pop,74680.4
scheduler.adapter_pop,74171.6
scheduler.enqueue_microbatch,6.229
scheduler.build_microbatch,17.004
scheduler.decode_pop,79655.1
scheduler.adapter_pop,80026.8
scheduler.enqueue_microbatch,4.752
scheduler.build_microbatch,9.453
scheduler.decode_pop,77711.9
scheduler.adapter_pop,76419.4
scheduler.enqueue_microbatch,11.298
scheduler.build_microbatch,22.559
scheduler.decode_pop,81398.8
scheduler.adapter_pop,80284.5
scheduler.enqueue_microbatch,8.216
scheduler.build_microbatch,18.4
scheduler.decode_pop,83104.9
scheduler.adapter_pop,83879.7
scheduler.enqueue_microbatch,9.224
scheduler.build_microbatch,19.435
scheduler.decode_pop,81611.6
scheduler.adapter_pop,79704.2
scheduler.enqueue_microbatch,10.388
scheduler.build_microbatch,22.649
scheduler.decode_pop,82992.7
scheduler.adapter_pop,84191.9
scheduler.enqueue_microbatch,6.666
scheduler.build_microbatch,12.243
scheduler.decode_pop,75783
scheduler.adapter_pop,76036.1
scheduler.enqueue_microbatch,3.944
scheduler.build_microbatch,8.544
scheduler.decode_pop,80110.4
scheduler.adapter_pop,80507.7
scheduler.enqueue_microbatch,6.522
scheduler.build_microbatch,16.729
scheduler.decode_pop,80562.8
scheduler.adapter_pop,82042.8
scheduler.enqueue_microbatch,9.359
scheduler.build_microbatch,21.63
scheduler.decode_pop,80206.2
scheduler.adapter_pop,80678.4
scheduler.enqueue_microbatch,11.37
scheduler.build_microbatch,19.235
scheduler.decode_pop,86008.8
scheduler.adapter_pop,87071
scheduler.enqueue_microbatch,9.264
scheduler.build_microbatch,21.08
scheduler.decode_pop,76906.3
scheduler.adapter_pop,75876.8
scheduler.enqueue_microbatch,5.953
scheduler.build_microbatch,12.007
scheduler.decode_pop,79620.9
scheduler.adapter_pop,79528.8
scheduler.enqueue_microbatch,10.753
scheduler.build_microbatch,21.774
scheduler.decode_pop,80083.5
scheduler.adapter_pop,80021
scheduler.enqueue_microbatch,9.483
scheduler.build_microbatch,39.762
scheduler.decode_pop,79834.9
scheduler.adapter_pop,80727.6
scheduler.enqueue_microbatch,6.219
scheduler.build_microbatch,10.777
scheduler.decode_pop,78357.5
scheduler.adapter_pop,79425.2
scheduler.enqueue_microbatch,9.86
scheduler.build_microbatch,23.035
scheduler.decode_pop,80759.8
scheduler.adapter_pop,79612.9
scheduler.enqueue_microbatch,10.495
scheduler.build_microbatch,23.544
scheduler.decode_pop,79616
scheduler.adapter_pop,79936.7
scheduler.enqueue_microbatch,10.298
scheduler.build_microbatch,58.795
scheduler.decode_pop,74571.6
scheduler.adapter_pop,73674.8
scheduler.enqueue_microbatch,3.29
scheduler.build_microbatch,8.746
scheduler.decode_pop,84142.1
scheduler.adapter_pop,82834.8
scheduler.enqueue_microbatch,5.02
scheduler.build_microbatch,11.341
scheduler.decode_pop,78700.8
scheduler.adapter_pop,79906.4
scheduler.enqueue_microbatch,4.597
scheduler.build_microbatch,11.019
scheduler.decode_pop,81053.7
scheduler.adapter_pop,79301.9
scheduler.enqueue_microbatch,4.941
scheduler.build_microbatch,9.663
scheduler.decode_pop,81984
scheduler.adapter_pop,80814.3
scheduler.enqueue_microbatch,4.779
scheduler.build_microbatch,8.675
scheduler.decode_pop,82158.5
scheduler.adapter_pop,81952.1
scheduler.enqueue_microbatch,2.659
scheduler.build_microbatch,8.194
scheduler.decode_pop,80536.8
scheduler.adapter_pop,80403.6
scheduler.enqueue_microbatch,4.523
scheduler.build_microbatch,7.702
scheduler.decode_pop,77587.6
scheduler.adapter_pop,78723.2
scheduler.enqueue_microbatch,4.386
scheduler.build_microbatch,10.504
scheduler.decode_pop,77955.9
scheduler.adapter_pop,77792.3
scheduler.enqueue_microbatch,4.999
scheduler.build_microbatch,11.329
scheduler.decode_pop,80479.3
scheduler.adapter_pop,82260.8
scheduler.enqueue_microbatch,12.163
scheduler.build_microbatch,25.418
scheduler.decode_pop,78014.7
scheduler.adapter_pop,78745
scheduler.enqueue_microbatch,7.016
scheduler.build_microbatch,18.278
scheduler.decode_pop,82059.1
scheduler.adapter_pop,81418.6
scheduler.enqueue_microbatch,10.887
scheduler.build_microbatch,23.795
scheduler.decode_pop,85449
scheduler.adapter_pop,85638.6
scheduler.enqueue_microbatch,11.651
scheduler.build_microbatch,21.797
scheduler.decode_pop,71980.9
scheduler.adapter_pop,71994.9
scheduler.enqueue_microbatch,5.054
scheduler.build_microbatch,12.675
scheduler.decode_pop,83648.7
scheduler.adapter_pop,83911.3
scheduler.enqueue_microbatch,6.905
scheduler.build_microbatch,13.302
scheduler.decode_pop,77224.1
scheduler.adapter_pop,78183.9
scheduler.enqueue_microbatch,9.157
scheduler.build_microbatch,21.473
scheduler.decode_pop,76576.3
scheduler.adapter_pop,78023.4
scheduler.enqueue_microbatch,14.131
scheduler.build_microbatch,27.377
scheduler.decode_pop,86683.4
scheduler.adapter_pop,87022.9
scheduler.enqueue_microbatch,4.087
scheduler.build_microbatch,12.071
scheduler.decode_pop,73070.3
scheduler.adapter_pop,72502.8
scheduler.enqueue_microbatch,7.029
scheduler.build_microbatch,35.198
scheduler.decode_pop,84548.5
scheduler.adapter_pop,83901.5
scheduler.enqueue_microbatch,9.538
scheduler.build_microbatch,17.85
scheduler.decode_pop,81342.8
scheduler.adapter_pop,79990.7
scheduler.enqueue_microbatch,11.715
scheduler.build_microbatch,20.793
scheduler.decode_pop,75952.9
scheduler.adapter_pop,75631.1
scheduler.enqueue_microbatch,7.151
scheduler.build_microbatch,18.291
scheduler.decode_pop,85832.5
scheduler.adapter_pop,85815.1
scheduler.enqueue_microbatch,5.079
scheduler.build_microbatch,9.966
scheduler.decode_pop,76317.6
scheduler.adapter_pop,76611.3
scheduler.enqueue_microbatch,14.469
scheduler.build_microbatch,29.233
scheduler.decode_pop,79330.4
scheduler.adapter_pop,80707.7
scheduler.enqueue_microbatch,6.435
scheduler.build_microbatch,13.903
scheduler.decode_pop,78873.2
scheduler.adapter_pop,79221.8
scheduler.enqueue_microbatch,9.889
scheduler.build_microbatch,22.464
scheduler.decode_pop,76379.7
scheduler.adapter_pop,76397.2
scheduler.enqueue_microbatch,8.877
scheduler.build_microbatch,19.972
scheduler.decode_pop,81723.3
scheduler.adapter_pop,82065.9
scheduler.enqueue_microbatch,6
scheduler.build_microbatch,17.05
scheduler.decode_pop,82572.4
scheduler.adapter_pop,81394.2
scheduler.enqueue_microbatch,5.465
scheduler.build_microbatch,11.682
scheduler.decode_pop,82639.9
scheduler.adapter_pop,80836.1
scheduler.enqueue_microbatch,10.997
scheduler.build_microbatch,20.881
scheduler.decode_pop,83010.5
scheduler.adapter_pop,81321.6
scheduler.enqueue_microbatch,9.133
scheduler.build_microbatch,21.635
scheduler.decode_pop,79118.4
scheduler.adapter_pop,78284.1
scheduler.enqueue_microbatch,10.661
scheduler.build_microbatch,17.75
scheduler.decode_pop,80710.1
scheduler.adapter_pop,81555.6
scheduler.enqueue_microbatch,6.863
scheduler.build_microbatch,18.417
scheduler.decode_pop,78996.6
scheduler.adapter_pop,79848.1
scheduler.enqueue_microbatch,11.135
scheduler.build_microbatch,22.702
scheduler.decode_pop,81901
scheduler.adapter_pop,83223.2
scheduler.enqueue_microbatch,6.017
scheduler.build_microbatch,14.014
scheduler.decode_pop,77035.2
scheduler.adapter_pop,76954.3
scheduler.enqueue_microbatch,10.17
scheduler.build_microbatch,23.812
scheduler.decode_pop,79255.5
scheduler.adapter_pop,80455.7
scheduler.enqueue_microbatch,10.573
scheduler.build_microbatch,23.349
scheduler.decode_pop,79379
scheduler.adapter_pop,79985.6
scheduler.enqueue_microbatch,8.878
scheduler.build_microbatch,17.361
scheduler.decode_pop,78035.2
scheduler.adapter_pop,77320.4
scheduler.enqueue_microbatch,3.733
scheduler.build_microbatch,9.927
scheduler.decode_pop,82504.9
scheduler.adapter_pop,82767.9
scheduler.enqueue_microbatch,7.518
scheduler.build_microbatch,16.202
scheduler.decode_pop,79753.9
scheduler.adapter_pop,78846.4
scheduler.enqueue_microbatch,10.786
scheduler.build_microbatch,22.228
scheduler.decode_pop,80301.2
scheduler.adapter_pop,79891.4
scheduler.enqueue_microbatch,6.943
scheduler.build_microbatch,15.9
scheduler.decode_pop,79969.7
scheduler.adapter_pop,79277.1
scheduler.enqueue_microbatch,6.479
scheduler.build_microbatch,17.219
scheduler.decode_pop,81347.6
scheduler.adapter_pop,81047.7
scheduler.enqueue_microbatch,6.523
scheduler.build_microbatch,15.184
scheduler.decode_pop,78566.5
scheduler.adapter_pop,77635.8
scheduler.enqueue_microbatch,5.397
scheduler.build_microbatch,15.5
scheduler.decode_pop,83386.4
scheduler.adapter_pop,82195
scheduler.enqueue_microbatch,6.151
scheduler.build_microbatch,16.855
scheduler.decode_pop,75629.7
scheduler.adapter_pop,75980.2
scheduler.enqueue_microbatch,6.087
scheduler.build_microbatch,16.895
scheduler.decode_pop,73979.3
scheduler.adapter_pop,74069.2
scheduler.enqueue_microbatch,6.693
scheduler.build_microbatch,15.956
scheduler.decode_pop,84431.2
scheduler.adapter_pop,85657.1
scheduler.enqueue_microbatch,3.168
scheduler.build_microbatch,6.943
scheduler.decode_pop,77201.3
scheduler.adapter_pop,77075.4
scheduler.enqueue_microbatch,5.867
scheduler.build_microbatch,13.646
scheduler.decode_pop,84400.1
scheduler.adapter_pop,85067.8
scheduler.enqueue_microbatch,8.321
scheduler.build_microbatch,16.693
scheduler.decode_pop,80808.4
scheduler.adapter_pop,81371
scheduler.enqueue_microbatch,11.212
scheduler.build_microbatch,19.63
scheduler.decode_pop,77702.8
scheduler.adapter_pop,75943.1
scheduler.enqueue_microbatch,5.816
scheduler.build_microbatch,12.939
scheduler.decode_pop,78115.1
scheduler.adapter_pop,80102.8
scheduler.enqueue_microbatch,11.607
scheduler.build_microbatch,23.199
scheduler.decode_pop,77637.2
scheduler.adapter_pop,78074.3
scheduler.enqueue_microbatch,4.418
scheduler.build_microbatch,9.796
scheduler.decode_pop,84393.6
scheduler.adapter_pop,83830.3
scheduler.enqueue_microbatch,7.622
scheduler.build_microbatch,17.463
scheduler.decode_pop,76388.3
scheduler.adapter_pop,78752.3
scheduler.enqueue_microbatch,10.711
scheduler.build_microbatch,21.755
scheduler.decode_pop,77869.1
scheduler.adapter_pop,77599
scheduler.enqueue_microbatch,11.353
scheduler.build_microbatch,20.771
scheduler.decode_pop,86624.7
scheduler.adapter_pop,86606.5
scheduler.enqueue_microbatch,2.976
scheduler.build_microbatch,8.953
scheduler.decode_pop,74415.9
scheduler.adapter_pop,73718.4
scheduler.enqueue_microbatch,5.892
scheduler.build_microbatch,12.303
scheduler.decode_pop,83879.9
scheduler.adapter_pop,82696
scheduler.enqueue_microbatch,5.609
scheduler.build_microbatch,16.927
scheduler.decode_pop,80740.1
scheduler.adapter_pop,81034.7
scheduler.enqueue_microbatch,24.164
scheduler.build_microbatch,32.372
scheduler.decode_pop,75345.7
scheduler.adapter_pop,74440.5
scheduler.enqueue_microbatch,11.188
scheduler.build_microbatch,26.305
scheduler.decode_pop,86990.7
scheduler.adapter_pop,87759.6
scheduler.enqueue_microbatch,7.609
scheduler.build_microbatch,18.61
scheduler.decode_pop,74480.1
scheduler.adapter_pop,76037.2
scheduler.enqueue_microbatch,10.935
scheduler.build_microbatch,23.697
scheduler.decode_pop,82918.1
scheduler.adapter_pop,82909.2
scheduler.enqueue_microbatch,7.384
scheduler.build_microbatch,16.937
scheduler.decode_pop,80231
scheduler.adapter_pop,80882.8
scheduler.enqueue_microbatch,11.596
scheduler.build_microbatch,19.982
scheduler.decode_pop,79740.3
scheduler.adapter_pop,80215
scheduler.enqueue_microbatch,6.357
scheduler.build_microbatch,14.699
scheduler.decode_pop,80894.7
scheduler.adapter_pop,78912
scheduler.enqueue_microbatch,4.063
scheduler.build_microbatch,10.717
scheduler.decode_pop,84334.4
scheduler.adapter_pop,83319.3
scheduler.enqueue_microbatch,4.364
scheduler.build_microbatch,9.372
scheduler.decode_pop,78395.4
scheduler.adapter_pop,78370.6
scheduler.enqueue_microbatch,10.857
scheduler.build_microbatch,22.9
scheduler.decode_pop,76629.7
scheduler.adapter_pop,77234.8
scheduler.enqueue_microbatch,10.795
scheduler.build_microbatch,22.986
scheduler.decode_pop,84504.8
scheduler.adapter_pop,84461.5
scheduler.enqueue_microbatch,6.537
scheduler.build_microbatch,17.445
scheduler.decode_pop,76560.5
scheduler.adapter_pop,76808.4
scheduler.enqueue_microbatch,7.782
scheduler.build_microbatch,15.31
scheduler.decode_pop,80230.6
scheduler.adapter_pop,80509.1
scheduler.enqueue_microbatch,7.816
scheduler.build_microbatch,13.215
scheduler.decode_pop,82267.2
scheduler.adapter_pop,81066.6
scheduler.enqueue_microbatch,6.538
scheduler.build_microbatch,16.323
scheduler.decode_pop,80695.3
scheduler.adapter_pop,81438.8
scheduler.enqueue_microbatch,6.162
scheduler.build_microbatch,16.615
scheduler.decode_pop,81681.1
scheduler.adapter_pop,82134.8
scheduler.enqueue_microbatch,9.169
scheduler.build_microbatch,21.416
scheduler.decode_pop,81608.7
scheduler.adapter_pop,81103.2
scheduler.enqueue_microbatch,8.636
scheduler.build_microbatch,19.77
scheduler.decode_pop,79528.5
scheduler.adapter_pop,79437.8
scheduler.enqueue_microbatch,7.806
scheduler.build_microbatch,20.941
scheduler.decode_pop,77680
scheduler.adapter_pop,78301.7
scheduler.enqueue_microbatch,5.798
scheduler.build_microbatch,15.77
scheduler.decode_pop,77668.5
scheduler.adapter_pop,77550.4
scheduler.enqueue_microbatch,7.407
scheduler.build_microbatch,15.555
scheduler.decode_pop,76258.6
scheduler.adapter_pop,77081.4
scheduler.enqueue_microbatch,9.629
scheduler.build_microbatch,17.51
scheduler.decode_pop,82056.6
scheduler.adapter_pop,82066.9
scheduler.enqueue_microbatch,11.871
scheduler.build_microbatch,20.633
